   -10.154  0.0077666     1.5545     2.3536 2.5557e-06     3.1372     0.4063      3.675          0  0.0065571     2.8267     1.1123 7.9577e-07     3.1988    0.25233     6.4257          0   0.010783     2.9794    0.36704 3.4774e-06     3.1711    0.79679    0.74663          0 0.00088067     2.3997     3.0524 2.8564e-06     3.1316     0.2765     3.4376          0  0.0043261     1.6442     2.4393 5.8529e-06     3.1461    0.46063     6.3504          0 9.9221e-18     1.1618     35.823 6.0593e-05     2.4514    0.57812    0.21287          0 
   -10.046  0.0016924     1.5545     2.8821 3.8759e-07     1.3606    0.25921      6.617          0  0.0043455     2.8267     2.5625 3.7615e-06     2.9465    0.42259     3.0054          0   0.016518     2.9794     1.6912 1.3571e-06      2.626    0.23989     3.3195          0  0.0015948     2.3997      3.549  7.096e-06     2.9024     0.3949      3.567          0   0.013938     1.6442     1.0858  5.935e-06     3.0142    0.34693    0.63534          0 1.6154e-07     1.1618     12.507 6.2071e-06     2.8513    0.76497     3.7145          0 
   -9.9371   0.073636     1.5545    0.55377 2.7411e-06     3.1396     0.4943     3.8976          0   0.057728     2.8267    0.81981 2.3701e-06     2.9339    0.70035     4.5781          0  0.0049911     2.9794     2.7276 3.0091e-06     2.7199    0.47876     3.4812          0   0.044855     2.3997    0.56599  4.548e-06     2.9919    0.29011     4.3627          0   0.043548     1.6442    0.45867 6.8388e-06     3.0295    0.34006     2.6776          0  0.0029327     1.1618     3.7906 7.5177e-06     2.8717    0.35651     2.8531          0 
   -9.8285   0.023819     1.5545     1.8076 5.2169e-06     3.0136    0.57632     2.2169          0   0.033733     2.8267    0.86696 1.0452e-06     2.3969    0.75941      4.049          0   0.093337     2.9794    0.87985 2.9269e-06     2.6158    0.57075     5.7463          0    0.06179     2.3997    0.96155 4.9977e-06      2.961    0.40031     4.8209          0   0.064035     1.6442    0.25215  2.659e-06     3.0752    0.47254      2.054          0   0.027114     1.1618     1.2837 4.7551e-06     3.0444    0.41123     3.7061          0 
     -9.72    0.16506     1.5545    0.90307 2.6909e-06     2.5841    0.56244     3.7616          0    0.18071     2.8267     0.6578 3.5491e-06      2.877     0.5553     4.0971          0    0.05308     2.9794    0.75996 3.9304e-06     2.4223      0.508     3.3736 4.3603e-15    0.09807     2.3997    0.83801 5.6252e-06     2.8848    0.67839     3.2236 1.5685e-06    0.12462     1.6442     1.0624 6.7542e-06     2.5769    0.44972     3.5816          0    0.13416     1.1618    0.86875 1.1209e-05     2.8635     0.4893     3.2182          0 
   -9.6114    0.25253     1.5545    0.64553 3.2311e-06     2.7053    0.50259     4.8663          0    0.37503     2.8267    0.77695  4.256e-06     2.5977    0.54926     4.5911          0    0.30133     2.9794    0.53869 5.8443e-06     2.6434    0.60322     4.5391 7.7355e-10    0.21671     2.3997    0.89378 9.0646e-06     2.6658       0.51     4.7944 1.3993e-12    0.10836     1.6442     1.2726 7.4285e-06     2.3331    0.47284      5.006 4.2215e-10   0.067043     1.1618      1.372 1.1649e-05     2.4596    0.39653     4.2182          0 
   -9.5028    0.36572     1.5545    0.93392 4.0687e-06     2.3626    0.45519     4.7517 3.3559e-08    0.60404     2.8267    0.87432 7.1293e-06     2.4262    0.55412     4.3032          0    0.46728     2.9794    0.85933 7.2027e-06     2.4595    0.53646     5.0819 8.0484e-11    0.45085     2.3997    0.82789 1.1918e-05     2.6106    0.52464     4.4531          0    0.35936     1.6442     0.7011 1.0553e-05     2.5902    0.53999     4.8707 3.3038e-08    0.37816     1.1618    0.80617 2.0413e-05     2.5661    0.54285     2.9299 2.2658e-06 
   -9.3942    0.47629     1.5545      1.142  7.492e-06     2.1437    0.56836     4.2437 5.9612e-13    0.74767     2.8267    0.76337 6.2723e-06      2.357    0.52977     3.9022 1.5895e-10    0.81357     2.9794    0.82548  7.582e-06     2.2723    0.54321     4.3064 8.2851e-09    0.61737     2.3997    0.91197 1.1836e-05     2.1956    0.53837     4.3944 5.9256e-18    0.78719     1.6442    0.81591 1.7461e-05     2.3176    0.52785     4.3465 3.9673e-11    0.79729     1.1618    0.61768 1.5252e-05     2.4628    0.62165     4.3236 8.9826e-11 
   -9.2857     1.2584     1.5545    0.53261 5.0034e-06     2.1778    0.50511     2.9129 5.4129e-09     1.4649     2.8267    0.73973 7.9133e-06     2.2277    0.54669     4.5539 2.3383e-08     1.2174     2.9794     0.7841 9.7395e-06     2.1459    0.53005       5.19 7.6162e-16     1.0386     2.3997    0.88529 1.5885e-05     2.1402    0.54572      4.306 7.0508e-06    0.70349     1.6442    0.81294 1.7375e-05     2.1377     0.5367     4.6702 2.2901e-07    0.90997     1.1618     1.0421  1.777e-05      2.161    0.49352     4.5292 1.1268e-05 
   -9.1771     1.8196     1.5545    0.69818 6.6441e-06      1.971     0.5172     4.0638          0     2.4275     2.8267    0.57462 7.2066e-06     2.1795     0.5054     4.6633 1.9154e-08     2.0004     2.9794    0.72319 1.1161e-05     2.0424    0.53981     4.7246 1.6528e-09     1.9457     2.3997    0.68166 1.4728e-05     2.1404    0.51045     5.2617 7.1144e-09     1.4851     1.6442    0.70247 2.0164e-05     2.2269    0.51665     4.9544 3.9125e-08    0.98971     1.1618    0.73319 2.2054e-05     2.1993    0.51032     5.8437          0 
   -9.0685     2.8339     1.5545    0.50508 5.6092e-06     1.9284    0.50333     4.4397 6.2006e-18     3.3087     2.8267    0.54203 8.0258e-06     1.9756    0.48529     5.0228 1.5536e-08     3.4001     2.9794    0.63411 1.1328e-05      1.964    0.50611     5.1133  1.131e-07     2.6261     2.3997    0.56232 1.6199e-05     1.9788    0.53172     5.3513 5.0959e-06     2.3998     1.6442    0.73089  2.107e-05     2.0213    0.47925     5.3178 7.6244e-16       2.32     1.1618    0.63539 2.0941e-05     1.9455     0.5495     5.7937  1.715e-07 
   -8.9599     3.5151     1.5545    0.36198 6.7419e-06     1.8893    0.49856      4.972 5.9682e-07      4.405     2.8267    0.42092 7.9355e-06     1.9568    0.48133     5.1696 1.9144e-06     4.5255     2.9794    0.51172  1.193e-05     1.9126    0.47829     5.0297 4.1035e-07      4.124     2.3997    0.52719 1.8915e-05     1.8682    0.48695     5.0352 8.6931e-07     4.6518     1.6442    0.53594 2.3348e-05     1.9028    0.51184     5.4337 4.9642e-09     3.6268     1.1618    0.63891 2.6794e-05     1.8891    0.51793     5.7829 8.2702e-08 
   -8.8514     3.4631     1.5545     0.2048 6.9565e-06     1.8311    0.50492     5.4622 2.8865e-06     5.8655     2.8267    0.27315 8.4118e-06     1.8874    0.50029     5.2663 4.6449e-07     6.4295     2.9794    0.36576 1.3221e-05     1.8425     0.4906     5.5288 1.6131e-06     6.1084     2.3997    0.41654 2.0457e-05     1.7733    0.48659     5.7117 5.2733e-08     5.1034     1.6442    0.47271 2.4161e-05     1.8143      0.499     6.1327 1.6911e-05     4.4929     1.1618    0.44461 2.6978e-05       1.86    0.50968     5.5505 2.7019e-07 
   -8.7428     5.4186     1.5545    0.11476 7.3405e-06     1.8476    0.51268     4.6496 6.6733e-07     6.5475     2.8267    0.16409 8.8897e-06     1.8794    0.49672     5.7574 1.3711e-06     7.2939     2.9794    0.24057 1.2766e-05     1.8117    0.49893     5.6828 2.1651e-06     6.7648     2.3997    0.31067 1.9516e-05      1.764    0.49865     6.0516 4.1969e-06     7.5353     1.6442    0.31691 2.6396e-05     1.7307    0.49737     6.2575 8.5175e-07     6.4562     1.1618    0.36436 2.9553e-05     1.7333    0.50252     6.0366 2.8473e-07 
   -8.6342     4.6262     1.5545   0.050508 6.8601e-06     1.8022    0.48839     4.8314 2.0263e-06     6.2467     2.8267   0.092823 7.9977e-06     1.7985    0.49601     5.5888 1.0315e-06     8.0663     2.9794    0.13599 1.3698e-05     1.7883    0.48714     5.6516 4.9414e-07     8.0826     2.3997    0.15839 2.0727e-05     1.6829    0.48474     5.9526 7.4055e-06     6.6258     1.6442    0.20849 2.8487e-05     1.6795    0.46074     6.5953 4.1964e-07     8.8629     1.1618    0.20713  2.972e-05     1.7205    0.49735     5.8471 6.2755e-07 
   -8.5256      3.371     1.5545    0.01942 6.6261e-06     1.7764    0.52146     5.3038 1.1912e-05     6.6791     2.8267   0.044393  9.125e-06     1.7923     0.4811     5.5133 1.0057e-06     8.2452     2.9794   0.066717 1.3579e-05     1.7352    0.49481     6.2072  1.909e-06     8.2217     2.3997   0.083577 2.1986e-05     1.6528    0.49227     6.1999 1.1302e-05     8.1592     1.6442    0.10278 2.9032e-05     1.6955    0.50902     6.1958 1.7767e-06     8.9875     1.1618    0.10002 3.1122e-05     1.6782    0.49963     6.1511 5.3233e-06 
   -8.4171     3.4529     1.5545   0.014617 7.4068e-06      1.801    0.46849     5.4679  1.499e-05     6.2706     2.8267   0.020492 8.0568e-06      1.763    0.49911     5.5519 2.1078e-06      8.945     2.9794   0.033482 1.4047e-05     1.7025    0.49251      5.837 1.2571e-05     8.1401     2.3997   0.039826 2.1037e-05     1.6454    0.51279     6.3534 5.0816e-06     9.7536     1.6442   0.056684 3.0937e-05     1.6308    0.49671     6.5804 1.4915e-05     7.9794     1.1618   0.059732 3.2028e-05      1.591    0.47967     6.7788  4.966e-06 
   -8.3085     2.7402     1.5545  0.0046183  6.351e-06     1.7432     0.5039     4.8889          0     5.3555     2.8267  0.0086396 8.2917e-06     1.7467      0.502      5.446 8.5036e-06     6.9374     2.9794   0.015459  1.287e-05     1.6913    0.49285     5.8303 6.2744e-06     7.5827     2.3997   0.022448 2.4159e-05      1.594    0.48104     6.4777 6.9911e-06     8.4348     1.6442   0.027276 3.1441e-05      1.592    0.49528     6.3048 2.4816e-05      7.469     1.1618   0.032579 3.2983e-05     1.5445    0.50036     6.5411 4.7008e-06 
   -8.1999     3.0707     1.5545  0.0024239 6.7191e-06     1.7419    0.49584     5.0656 3.2842e-05     4.4085     2.8267  0.0042339 8.1834e-06     1.7129    0.50496     5.9116 1.2906e-05     5.2975     2.9794  0.0065608 1.2931e-05     1.6691     0.5128     5.8589 3.6305e-06     7.2101     2.3997   0.011083 2.3435e-05     1.5907    0.49404     5.8737 4.1957e-06     7.4453     1.6442   0.010931 3.0472e-05     1.5105    0.49825      7.089 2.0465e-05     6.9534     1.1618    0.01332 3.5215e-05     1.5399    0.50767     6.6526 4.3243e-05 
   -8.0913     2.0581     1.5545  0.0011552 7.7438e-06     1.7774    0.48794     6.2472 3.5897e-05     3.7818     2.8267   0.001798 8.1066e-06      1.689    0.50761     5.7864 2.1723e-05     5.7982     2.9794  0.0031332 1.2091e-05     1.6073    0.49776     5.7722 1.2035e-05     7.0501     2.3997  0.0041739 2.2521e-05     1.5643    0.50767     6.3683 1.8435e-05     4.6978     1.6442  0.0044932 3.0749e-05     1.6034    0.50703     6.6773 2.0376e-05     6.4212     1.1618  0.0059873 3.3784e-05     1.5848     0.4972     6.6344 1.8216e-05 
   -7.9828     1.0532     1.5545 0.00038082 6.4055e-06     1.7223    0.49049     5.6788 0.00021799     2.8228     2.8267 0.00053916 7.1607e-06     1.6525     0.4996     5.8528 3.2336e-05     4.0627     2.9794  0.0011996 1.2994e-05     1.5849    0.50471     6.1598 4.5715e-05     4.8636     2.3997  0.0015131 2.1313e-05     1.5284    0.49803      6.221 2.6339e-05     4.3994     1.6442  0.0020467 3.0338e-05     1.5267     0.4982      6.615 1.3808e-05     5.0304     1.1618  0.0020614 3.3748e-05     1.5441     0.4988      6.776 1.0289e-05 
   -7.8742    0.89934     1.5545 0.00012083 5.6471e-06     1.6573    0.51347     5.6671 0.00012655     2.0816     2.8267 0.00024289 7.5885e-06     1.6678    0.51947     6.2368 7.1736e-05     3.1517     2.9794 0.00045179 1.2452e-05     1.5793    0.50609      6.081 8.9619e-05     3.4713     2.3997 0.00061752 2.2705e-05     1.5469    0.48969     6.2577 6.0039e-05     3.9015     1.6442 0.00081404 3.0979e-05     1.5078    0.49407     6.9403 0.00011774      4.061     1.1618  0.0010144 3.3556e-05     1.5081    0.50701     6.8488 9.5377e-05 
   -7.7656    0.69863     1.5545 4.1733e-05 6.6695e-06     1.7313    0.51506     5.0374  5.459e-05     1.8485     2.8267 0.00010013 7.6613e-06     1.6293    0.50713     5.7713 0.00015135     2.3462     2.9794 0.00019131 1.3085e-05     1.5307    0.48722     6.1735 7.8809e-05     2.6798     2.3997 0.00025952 2.2832e-05     1.4537    0.49468     6.3284 7.2892e-05     3.5656     1.6442 0.00032788   3.25e-05     1.4431    0.51321     7.2712 4.3229e-05     3.3718     1.1618 0.00037086 3.5165e-05     1.4418    0.49855     6.9215 0.00032392 
   -7.6571    0.37087     1.5545 1.3557e-05 6.2703e-06       1.66    0.51749     5.3637  0.0011643    0.94821     2.8267 3.5044e-05 7.0267e-06     1.5787    0.50257      5.945 0.00032121      1.634     2.9794 7.3686e-05 1.2687e-05     1.4823    0.49055     6.4849 0.00020889     1.9007     2.3997 9.6431e-05 2.4034e-05      1.417    0.49003      7.004 0.00042569     2.0632     1.6442 0.00012922 3.1908e-05     1.4021    0.50555     7.2965 0.00020357     2.5114     1.1618 9.1296e-05 3.3667e-05     1.4631    0.48199     6.7966 0.00027225 
   -7.5485    0.23135     1.5545  5.071e-06 5.9026e-06     1.5649    0.49455     4.4146  0.0024528    0.71057     2.8267 1.2322e-05 7.0979e-06     1.5696    0.49792     6.2862 0.00087993      1.092     2.9794 2.0346e-05 1.1718e-05      1.488    0.50039     6.1417 0.00057577     1.2782     2.3997 4.1476e-05 2.3621e-05     1.3572    0.49422     6.9751  0.0010203     1.5416     1.6442 4.7734e-05 3.2352e-05     1.3668    0.50241     7.0011 0.00061901     1.2879     1.1618 4.0865e-05 3.4482e-05     1.3358     0.4785     6.9375 0.00039306 
   -7.4399   0.095296     1.5545 1.0982e-06 5.7536e-06     1.6003    0.51996     5.6953  0.0073203    0.40987     2.8267  4.223e-06 7.1572e-06     1.5294    0.51349      5.801  0.0012364    0.72041     2.9794  7.793e-06 1.1977e-05     1.4104    0.48989     6.4416  0.0019276    0.85529     2.3997 1.0765e-05 2.1922e-05     1.3414    0.47381     6.5177 0.00085489     0.8311     1.6442 1.0059e-05 2.9849e-05     1.4327    0.51078     6.7375  0.0009233    0.95284     1.1618 1.6669e-05 3.6249e-05     1.2955    0.48805     7.6661  0.0011329 
   -7.3313    0.08272     1.5545 3.8493e-07 5.3941e-06     1.6194    0.54195     4.9028  0.0060696    0.19627     2.8267 1.1233e-06 6.3938e-06     1.5324    0.50746      6.218  0.0052639    0.38377     2.9794 2.1936e-06 1.2374e-05     1.4326    0.49559      6.535  0.0039508    0.61119     2.3997 3.9462e-06 2.2316e-05     1.3208    0.49315      7.264  0.0014387    0.70411     1.6442 4.2619e-06 3.4067e-05     1.2945    0.49052     8.0256  0.0015632    0.52481     1.1618 5.2533e-06 3.5955e-05     1.2024    0.50048     7.9367  0.0012459 
   -7.2228   0.024503     1.5545 1.7436e-07 5.9096e-06     1.5834     0.4882     6.0732   0.028589    0.12488     2.8267 3.0461e-07 6.6456e-06     1.4956    0.49759     6.5126  0.0096801    0.26925     2.9794 7.0617e-07 1.1019e-05     1.3567    0.49569     6.3836  0.0065403    0.34396     2.3997 1.0107e-06 2.2938e-05     1.2502    0.48459     7.0414  0.0065573    0.39745     1.6442 1.4465e-06 3.2947e-05     1.2096    0.47727     7.5513  0.0077329    0.39302     1.1618 1.6093e-06 3.3471e-05     1.1643    0.49384     7.6424  0.0040165 
   -7.1142   0.020928     1.5545 1.7256e-08 5.8538e-06      1.629    0.55814     6.2713   0.034479    0.05737     2.8267 6.3406e-08   6.15e-06     1.4951    0.49868     5.9498    0.03071    0.12353     2.9794  2.251e-07 1.2228e-05     1.3624    0.48985      6.275   0.013856    0.16506     2.3997 2.7897e-07 2.2492e-05     1.1877    0.48974     7.8186   0.012242    0.24868     1.6442 3.8624e-07 3.1987e-05     1.2181      0.494     7.5561   0.012889    0.21787     1.1618 5.7224e-07 3.7283e-05     1.1524     0.5155     7.6753   0.020609 
   -7.0056   0.008172     1.5545 2.7002e-09 6.8676e-06     1.7816    0.52804     6.4291    0.24927   0.038793     2.8267 1.7445e-08 6.3069e-06     1.5121    0.49275     6.5419    0.07089    0.07477     2.9794 5.8906e-08  1.181e-05     1.4108    0.51212     6.4414   0.045515    0.11799     2.3997  9.323e-08 2.3252e-05     1.1693    0.47834     8.0105   0.032758    0.12083     1.6442 1.9376e-07 3.2771e-05     1.0564    0.50506     9.7634   0.023095    0.12762     1.1618 1.8067e-07 3.6632e-05     1.0822    0.46942     8.3637   0.025562 
    -6.897  0.0058982     1.5545 1.1093e-09 6.9462e-06      1.672    0.49718     6.2673    0.27122   0.018312     2.8267 4.6313e-09 7.3293e-06     1.7031    0.51287     5.2353     0.2171   0.034006     2.9794 1.0699e-08  1.206e-05     1.4177    0.50974     7.1058    0.12959   0.048826     2.3997 3.8359e-08 2.3595e-05     1.1585    0.47828     8.2024   0.065854   0.071724     1.6442 8.0867e-08   3.37e-05     1.0771    0.47016     8.6888   0.069379   0.070571     1.1618 7.3736e-08 3.6392e-05     1.0235    0.48161     9.2044   0.057813 
   -6.7885  0.0043351     1.5545 6.1329e-12 7.5276e-06     2.2805    0.53567     6.1749    0.78895  0.0090366     2.8267 5.0823e-10  6.375e-06     1.7548    0.47435     6.2197    0.37643   0.021165     2.9794 3.9153e-09 1.1466e-05     1.2962    0.51007     8.9953    0.19334    0.03318     2.3997 9.1035e-09   2.13e-05      1.227     0.4786     8.4901     0.1621   0.042858     1.6442  1.362e-08 3.5303e-05     1.0756    0.51187     9.3015    0.16361   0.046667     1.1618 3.4147e-08 3.7587e-05    0.91881    0.46731     10.661    0.13473 
   -6.6799  0.0031566     1.5545 6.1154e-13 8.2714e-06     2.2819    0.52402     6.0157          1  0.0063267     2.8267  1.141e-11 1.1765e-05     2.1688    0.51693      5.047    0.74953   0.011245     2.9794 3.7765e-10 1.2546e-05     1.6892    0.49864      7.749    0.47757   0.022688     2.3997 3.9252e-09 2.4576e-05     1.3343    0.49048     9.9889    0.27811   0.026215     1.6442 3.2571e-09 3.0851e-05     1.6561    0.48694     9.0398     0.4729   0.019185     1.1618 5.5762e-09 3.6148e-05     1.3382    0.50326     8.1839    0.28897 
   -6.5713  0.0070368     1.5545  3.142e-14 8.3252e-06     2.5422    0.57355     5.2842          1  0.0068719     2.8267 1.7213e-12 1.0006e-05     2.2366    0.52143     5.2373    0.91165   0.011237     2.9794 1.4662e-10 1.3337e-05     2.0962    0.56133     8.2629    0.76765    0.01288     2.3997 7.6697e-10 2.6634e-05      1.429    0.48016      8.712    0.44626   0.018703     1.6442 1.0453e-09 3.2448e-05     1.4597    0.49753     9.1732    0.45391   0.019734     1.1618 5.2962e-10 3.1286e-05     1.9508    0.50597     7.5735    0.72482 
   -6.4627    0.00538     1.5545 1.2993e-14 8.3791e-06     2.5133    0.47659     6.1632          1   0.011252     2.8267 1.5912e-13 1.1068e-05      2.423    0.49099     6.3253    0.99327   0.010754     2.9794 5.5668e-12 1.4153e-05     2.0424     0.4725     6.0273    0.92195   0.014485     2.3997 5.1308e-11 2.5679e-05     1.9284    0.51573     7.2157    0.77343   0.019433     1.6442 7.5932e-11 2.7825e-05     1.9226    0.53048     8.0518    0.75173   0.012971     1.1618 1.4452e-10 3.6868e-05     1.6226    0.50954     8.9928    0.67526 
   -6.3542  0.0078276     1.5545 2.9936e-16 6.0039e-06     2.5718    0.45497     5.7377          1   0.010634     2.8267  7.616e-15 8.6332e-06     2.2998    0.54344     6.3241    0.99995   0.018534     2.9794 4.4438e-13 1.3795e-05     2.3408    0.53509     6.0457    0.97664   0.019562     2.3997  1.856e-11 2.0649e-05     2.1603    0.52555     6.6682    0.91049   0.025546     1.6442 2.2433e-11 2.7187e-05     2.3241    0.48283     6.4884    0.94329   0.015042     1.1618 2.4466e-11 3.0737e-05     1.9635    0.57485     7.3545    0.82863 
   -6.2456  0.0090657     1.5545 3.0886e-17 8.9842e-06     2.2924    0.52103     6.0903          1    0.01358     2.8267 3.1345e-16 1.0816e-05     2.2697    0.55056     6.1019          1   0.018912     2.9794 3.1713e-13 1.9236e-05     2.3046    0.54132      5.942    0.97121   0.020782     2.3997  7.656e-13 2.2506e-05     2.2507    0.50409     6.8553    0.97733    0.02032     1.6442  1.671e-11 2.7629e-05     2.0853    0.47307     6.6646    0.92873   0.024069     1.1618 9.9169e-13 3.0751e-05     2.2351    0.51065     5.8263    0.98202 
    -6.137   0.012228     1.5545 1.2206e-18 8.0572e-06     2.3579    0.52555     4.9544          1   0.019274     2.8267 2.1018e-17 1.1124e-05     2.3504    0.54197     5.3175          1   0.024598     2.9794 9.6175e-16 1.5203e-05     2.2351    0.53015     6.0951     0.9996   0.021459     2.3997 3.7494e-14 2.0003e-05     2.1913    0.51794     6.9984    0.99292   0.027471     1.6442 6.4378e-13 3.1089e-05     2.2133    0.52048     6.9946    0.97258   0.029726     1.1618 1.9748e-13  3.748e-05     2.1053    0.50481     6.0264    0.98256 
   -6.0285   0.010135     1.5545 4.9384e-19 9.5548e-06     2.0895    0.55647     5.0752          1   0.021957     2.8267 2.7425e-18 9.6403e-06     2.4037    0.49312      6.452          1   0.028586     2.9794 3.1123e-15  1.581e-05     2.1952    0.50949     7.1609    0.99774   0.028016     2.3997 9.1308e-14 2.4679e-05     2.0834    0.52568     6.6669    0.98678   0.028742     1.6442 4.4813e-13 3.1002e-05     2.1271    0.56807      6.944    0.98549    0.04752     1.1618 7.2123e-14 2.8572e-05     2.2992    0.52022     5.7575    0.99849 
   -5.9199   0.015922     1.5545 7.9359e-21 1.0191e-05     2.2047     0.5153     5.2822          1   0.029408     2.8267 1.7109e-19 1.1281e-05     2.2904    0.55493     5.6612          1   0.033161     2.9794 9.4418e-16 1.4369e-05     2.1455    0.52683     5.7785    0.99893    0.03337     2.3997 5.1791e-15 2.2446e-05     2.0536    0.49878     5.9894    0.99713   0.046576     1.6442 2.5107e-14 2.7553e-05     2.1836    0.48081     6.2249    0.99562   0.045761     1.1618   1.77e-14 3.0191e-05     2.1927    0.51172     6.4034    0.99523 
